date,open,high,low,close,adj_close,volume,ticker,sector,open,high,low,close,adj_close,volume,open,high,low,close,adj_close,volume
2022-02-15,170.97000122070312,172.9499969482422,170.25,172.7899932861328,169.81214904785156,62527400.0,AAPL,Technology,,,,,,,,,,,,
2022-02-16,171.85000610351562,173.33999633789062,170.0500030517578,172.5500030517578,169.5762939453125,61177400.0,AAPL,Technology,,,,,,,,,,,,
2022-02-17,171.02999877929688,171.91000366210938,168.47000122070312,168.8800048828125,165.9695587158203,69589300.0,AAPL,Technology,,,,,,,,,,,,
2022-02-18,169.82000732421875,170.5399932861328,166.19000244140625,167.3000030517578,164.416748046875,82772700.0,AAPL,Technology,,,,,,,,,,,,
2022-02-22,164.97999572753906,166.69000244140625,162.14999389648438,164.32000732421875,161.48817443847656,91162800.0,AAPL,Technology,,,,,,,,,,,,
2022-02-23,165.5399932861328,166.14999389648438,159.75,160.07000732421875,157.3114013671875,90009200.0,AAPL,Technology,,,,,,,,,,,,
2022-02-24,152.5800018310547,162.85000610351562,152.0,162.74000549316406,159.93536376953125,141147500.0,AAPL,Technology,,,,,,,,,,,,
2022-02-25,163.83999633789062,165.1199951171875,160.8699951171875,164.85000610351562,162.00900268554688,91974200.0,AAPL,Technology,,,,,,,,,,,,
2022-02-28,163.05999755859375,165.4199981689453,162.42999267578125,165.1199951171875,162.27435302734375,95056600.0,AAPL,Technology,,,,,,,,,,,,
2022-03-01,164.6999969482422,166.60000610351562,161.97000122070312,163.1999969482422,160.387451171875,83474400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-02,164.38999938964844,167.36000061035156,162.9499969482422,166.55999755859375,163.6895294189453,79724800.0,AAPL,Technology,,,,,,,,,,,,
2022-03-03,168.47000122070312,168.91000366210938,165.5500030517578,166.22999572753906,163.3651885986328,76678400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-04,164.49000549316406,165.5500030517578,162.10000610351562,163.1699981689453,160.35792541503906,83737200.0,AAPL,Technology,,,,,,,,,,,,
2022-03-07,163.36000061035156,165.02000427246094,159.0399932861328,159.3000030517578,156.55462646484375,96418800.0,AAPL,Technology,,,,,,,,,,,,
2022-03-08,158.82000732421875,162.8800048828125,155.8000030517578,157.44000244140625,154.7266845703125,131148300.0,AAPL,Technology,,,,,,,,,,,,
2022-03-09,161.47999572753906,163.41000366210938,159.41000366210938,162.9499969482422,160.1417236328125,91454900.0,AAPL,Technology,,,,,,,,,,,,
2022-03-10,160.1999969482422,160.38999938964844,155.97999572753906,158.52000427246094,155.7880859375,105342000.0,AAPL,Technology,,,,,,,,,,,,
2022-03-11,158.92999267578125,159.27999877929688,154.5,154.72999572753906,152.06336975097656,96970100.0,AAPL,Technology,,,,,,,,,,,,
2022-03-14,151.4499969482422,154.1199951171875,150.10000610351562,150.6199951171875,148.0242156982422,108732100.0,AAPL,Technology,,,,,,,,,,,,
2022-03-15,150.89999389648438,155.57000732421875,150.3800048828125,155.08999633789062,152.4171905517578,92964300.0,AAPL,Technology,,,,,,,,,,,,
2022-03-16,157.0500030517578,160.0,154.4600067138672,159.58999633789062,156.839599609375,102300200.0,AAPL,Technology,,,,,,,,,,,,
2022-03-17,158.61000061035156,161.0,157.6300048828125,160.6199951171875,157.85186767578125,75615400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-18,160.50999450683594,164.47999572753906,159.75999450683594,163.97999572753906,161.1539764404297,123511700.0,AAPL,Technology,,,,,,,,,,,,
2022-03-21,163.50999450683594,166.35000610351562,163.00999450683594,165.3800048828125,162.52984619140625,95811400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-22,165.50999450683594,169.4199981689453,164.91000366210938,168.82000732421875,165.9105987548828,81532000.0,AAPL,Technology,,,,,,,,,,,,
2022-03-23,167.99000549316406,172.63999938964844,167.64999389648438,170.2100067138672,167.27662658691406,98062700.0,AAPL,Technology,,,,,,,,,,,,
2022-03-24,171.05999755859375,174.13999938964844,170.2100067138672,174.07000732421875,171.070068359375,90131400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-25,173.8800048828125,175.27999877929688,172.75,174.72000122070312,171.7089080810547,80546200.0,AAPL,Technology,,,,,,,,,,,,
2022-03-28,172.1699981689453,175.72999572753906,172.0,175.60000610351562,172.57371520996094,90371900.0,AAPL,Technology,,,,,,,,,,,,
2022-03-29,176.69000244140625,179.00999450683594,176.33999633789062,178.9600067138672,175.87582397460938,100589400.0,AAPL,Technology,,,,,,,,,,,,
2022-03-30,178.5500030517578,179.61000061035156,176.6999969482422,177.77000427246094,174.7063446044922,92633200.0,AAPL,Technology,,,,,,,,,,,,
2022-03-31,177.83999633789062,178.02999877929688,174.39999389648438,174.61000061035156,171.60081481933594,103049300.0,AAPL,Technology,,,,,,,,,,,,
2022-04-01,174.02999877929688,174.8800048828125,171.94000244140625,174.30999755859375,171.30593872070312,78751300.0,AAPL,Technology,,,,,,,,,,,,
2022-04-04,174.57000732421875,178.49000549316406,174.44000244140625,178.44000244140625,175.36477661132812,76468400.0,AAPL,Technology,,,,,,,,,,,,
2022-04-05,177.5,178.3000030517578,174.4199981689453,175.05999755859375,172.0430145263672,73401800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-06,172.36000061035156,173.6300048828125,170.1300048828125,171.8300018310547,168.8686981201172,89058800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-07,171.16000366210938,173.36000061035156,169.85000610351562,172.13999938964844,169.17333984375,77594700.0,AAPL,Technology,,,,,,,,,,,,
2022-04-08,171.77999877929688,171.77999877929688,169.1999969482422,170.08999633789062,167.15867614746094,76575500.0,AAPL,Technology,,,,,,,,,,,,
2022-04-11,168.7100067138672,169.02999877929688,165.5,165.75,162.89349365234375,72246700.0,AAPL,Technology,,,,,,,,,,,,
2022-04-12,168.02000427246094,169.8699951171875,166.63999938964844,167.66000366210938,164.7705841064453,79265200.0,AAPL,Technology,,,,,,,,,,,,
2022-04-13,167.38999938964844,171.0399932861328,166.77000427246094,170.39999389648438,167.46334838867188,70618900.0,AAPL,Technology,,,,,,,,,,,,
2022-04-14,170.6199951171875,171.27000427246094,165.0399932861328,165.2899932861328,162.44140625,75329400.0,AAPL,Technology,,,,,,,,,,,,
2022-04-18,163.9199981689453,166.60000610351562,163.57000732421875,165.07000732421875,162.22520446777344,69023900.0,AAPL,Technology,,,,,,,,,,,,
2022-04-19,165.02000427246094,167.82000732421875,163.91000366210938,167.39999389648438,164.51504516601562,67723800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-20,168.75999450683594,168.8800048828125,166.10000610351562,167.22999572753906,164.34796142578125,67929800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-21,168.91000366210938,171.52999877929688,165.91000366210938,166.4199981689453,163.55191040039062,87227800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-22,166.4600067138672,167.8699951171875,161.5,161.7899932861328,159.00173950195312,84882400.0,AAPL,Technology,,,,,,,,,,,,
2022-04-25,161.1199951171875,163.1699981689453,158.4600067138672,162.8800048828125,160.07293701171875,96046400.0,AAPL,Technology,,,,,,,,,,,,
2022-04-26,162.25,162.33999633789062,156.72000122070312,156.8000030517578,154.0977325439453,95623200.0,AAPL,Technology,,,,,,,,,,,,
2022-04-27,155.91000366210938,159.7899932861328,155.3800048828125,156.57000732421875,153.87167358398438,88063200.0,AAPL,Technology,,,,,,,,,,,,
2022-04-28,159.25,164.52000427246094,158.92999267578125,163.63999938964844,160.81982421875,130216800.0,AAPL,Technology,,,,,,,,,,,,
2022-04-29,161.83999633789062,166.1999969482422,157.25,157.64999389648438,154.9330596923828,131747600.0,AAPL,Technology,,,,,,,,,,,,
2022-05-02,156.7100067138672,158.22999572753906,153.27000427246094,157.9600067138672,155.23773193359375,123055300.0,AAPL,Technology,,,,,,,,,,,,
2022-05-03,158.14999389648438,160.7100067138672,156.32000732421875,159.47999572753906,156.73153686523438,88966500.0,AAPL,Technology,,,,,,,,,,,,
2022-05-04,159.6699981689453,166.47999572753906,159.25999450683594,166.02000427246094,163.15882873535156,108256500.0,AAPL,Technology,,,,,,,,,,,,
2022-05-05,163.85000610351562,164.0800018310547,154.9499969482422,156.77000427246094,154.0682373046875,130525300.0,AAPL,Technology,,,,,,,,,,,,
2022-05-06,156.00999450683594,159.44000244140625,154.17999267578125,157.27999877929688,154.79653930664062,116124600.0,AAPL,Technology,,,,,,,,,,,,
2022-05-09,154.92999267578125,155.8300018310547,151.49000549316406,152.05999755859375,149.65896606445312,131577900.0,AAPL,Technology,,,,,,,,,,,,
2022-05-10,155.52000427246094,156.74000549316406,152.92999267578125,154.50999450683594,152.07029724121094,115366700.0,AAPL,Technology,,,,,,,,,,,,
2022-05-11,153.5,155.4499969482422,145.80999755859375,146.5,144.18678283691406,142689800.0,AAPL,Technology,,,,,,,,,,,,
2022-05-12,142.77000427246094,146.1999969482422,138.8000030517578,142.55999755859375,140.30897521972656,182602000.0,AAPL,Technology,,,,,,,,,,,,
2022-05-13,144.58999633789062,148.10000610351562,143.11000061035156,147.11000061035156,144.7871551513672,113990900.0,AAPL,Technology,,,,,,,,,,,,
2022-05-16,145.5500030517578,147.52000427246094,144.17999267578125,145.5399932861328,143.2418975830078,86643800.0,AAPL,Technology,,,,,,,,,,,,
2022-05-17,148.86000061035156,149.77000427246094,146.67999267578125,149.24000549316406,146.88351440429688,78336300.0,AAPL,Technology,,,,,,,,,,,,
2022-05-18,146.85000610351562,147.36000061035156,139.89999389648438,140.82000732421875,138.59646606445312,109742900.0,AAPL,Technology,,,,,,,,,,,,
2022-05-19,139.8800048828125,141.66000366210938,136.60000610351562,137.35000610351562,135.18125915527344,136095600.0,AAPL,Technology,,,,,,,,,,,,
2022-05-20,139.08999633789062,140.6999969482422,132.61000061035156,137.58999633789062,135.41744995117188,137426100.0,AAPL,Technology,,,,,,,,,,,,
2022-05-23,137.7899932861328,143.25999450683594,137.64999389648438,143.11000061035156,140.85031127929688,117726300.0,AAPL,Technology,,,,,,,,,,,,
2022-05-24,140.80999755859375,141.97000122070312,137.3300018310547,140.36000061035156,138.14370727539062,104132700.0,AAPL,Technology,,,,,,,,,,,,
2022-05-25,138.42999267578125,141.7899932861328,138.33999633789062,140.52000427246094,138.3011932373047,92482700.0,AAPL,Technology,,,,,,,,,,,,
2022-05-26,137.38999938964844,144.33999633789062,137.13999938964844,143.77999877929688,141.5097198486328,90601500.0,AAPL,Technology,,,,,,,,,,,,
2022-05-27,145.38999938964844,149.67999267578125,145.25999450683594,149.63999938964844,147.27719116210938,90978500.0,AAPL,Technology,,,,,,,,,,,,
2022-05-31,149.07000732421875,150.66000366210938,146.83999633789062,148.83999633789062,146.4898223876953,103718400.0,AAPL,Technology,,,,,,,,,,,,
2022-06-01,149.89999389648438,151.74000549316406,147.67999267578125,148.7100067138672,146.36187744140625,74286600.0,AAPL,Technology,,,,,,,,,,,,
2022-06-02,147.8300018310547,151.27000427246094,146.86000061035156,151.2100067138672,148.82241821289062,72348100.0,AAPL,Technology,,,,,,,,,,,,
2022-06-03,146.89999389648438,147.97000122070312,144.4600067138672,145.3800048828125,143.08447265625,88570300.0,AAPL,Technology,,,,,,,,,,,,
2022-06-06,147.02999877929688,148.57000732421875,144.89999389648438,146.13999938964844,143.8324737548828,71598400.0,AAPL,Technology,,,,,,,,,,,,
2022-06-07,144.35000610351562,149.0,144.10000610351562,148.7100067138672,146.36187744140625,67808200.0,AAPL,Technology,,,,,,,,,,,,
2022-06-08,148.5800018310547,149.8699951171875,147.4600067138672,147.9600067138672,145.62371826171875,53950200.0,AAPL,Technology,,,,,,,,,,,,
2022-06-09,147.0800018310547,147.9499969482422,142.52999877929688,142.63999938964844,140.3877410888672,69473000.0,AAPL,Technology,,,,,,,,,,,,
2022-06-10,140.27999877929688,140.75999450683594,137.05999755859375,137.1300048828125,134.9647216796875,91437900.0,AAPL,Technology,,,,,,,,,,,,
2022-06-13,132.8699951171875,135.1999969482422,131.44000244140625,131.8800048828125,129.797607421875,122207100.0,AAPL,Technology,,,,,,,,,,,,
2022-06-14,133.1300048828125,133.88999938964844,131.47999572753906,132.75999450683594,130.6637420654297,84784300.0,AAPL,Technology,,,,,,,,,,,,
2022-06-15,134.2899932861328,137.33999633789062,132.16000366210938,135.42999267578125,133.2915496826172,91533000.0,AAPL,Technology,,,,,,,,,,,,
2022-06-16,132.0800018310547,132.38999938964844,129.0399932861328,130.05999755859375,128.00636291503906,108123900.0,AAPL,Technology,,,,,,,,,,,,
2022-06-17,130.07000732421875,133.0800018310547,129.80999755859375,131.55999755859375,129.48268127441406,134520300.0,AAPL,Technology,,,,,,,,,,,,
2022-06-21,133.4199981689453,137.05999755859375,133.32000732421875,135.8699951171875,133.724609375,81000500.0,AAPL,Technology,,,,,,,,,,,,
2022-06-22,134.7899932861328,137.75999450683594,133.91000366210938,135.35000610351562,133.21282958984375,73409200.0,AAPL,Technology,,,,,,,,,,,,
2022-06-23,136.82000732421875,138.58999633789062,135.6300048828125,138.27000427246094,136.0867156982422,72433800.0,AAPL,Technology,,,,,,,,,,,,
2022-06-24,139.89999389648438,141.91000366210938,139.77000427246094,141.66000366210938,139.4232177734375,89116800.0,AAPL,Technology,,,,,,,,,,,,
2022-06-27,142.6999969482422,143.49000549316406,140.97000122070312,141.66000366210938,139.4232177734375,70207900.0,AAPL,Technology,,,,,,,,,,,,
2022-06-28,142.1300048828125,143.4199981689453,137.32000732421875,137.44000244140625,135.2698211669922,67083400.0,AAPL,Technology,,,,,,,,,,,,
2022-06-29,137.4600067138672,140.6699981689453,136.6699981689453,139.22999572753906,137.03155517578125,66242400.0,AAPL,Technology,,,,,,,,,,,,
2022-06-30,137.25,138.3699951171875,133.77000427246094,136.72000122070312,134.5612030029297,98964500.0,AAPL,Technology,,,,,,,,,,,,
2022-07-01,136.0399932861328,139.0399932861328,135.66000366210938,138.92999267578125,136.7362823486328,71051600.0,AAPL,Technology,,,,,,,,,,,,
2022-07-05,137.77000427246094,141.61000061035156,136.92999267578125,141.55999755859375,139.32476806640625,73353800.0,AAPL,Technology,,,,,,,,,,,,
2022-07-06,141.35000610351562,144.1199951171875,141.0800018310547,142.9199981689453,140.66329956054688,74064300.0,AAPL,Technology,,,,,,,,,,,,
2022-07-07,143.2899932861328,146.5500030517578,143.27999877929688,146.35000610351562,144.03915405273438,66253700.0,AAPL,Technology,,,,,,,,,,,,
2022-07-08,145.25999450683594,147.5500030517578,145.0,147.0399932861328,144.71823120117188,64547800.0,AAPL,Technology,,,,,,,,,,,,
2022-07-11,145.6699981689453,146.63999938964844,143.77999877929688,144.8699951171875,142.58250427246094,63141600.0,AAPL,Technology,,,,,,,,,,,,
2022-07-12,145.75999450683594,148.4499969482422,145.0500030517578,145.86000061035156,143.55686950683594,77588800.0,AAPL,Technology,,,,,,,,,,,,
2022-07-13,142.99000549316406,146.4499969482422,142.1199951171875,145.49000549316406,143.19273376464844,71185600.0,AAPL,Technology,,,,,,,,,,,,
2022-07-14,144.0800018310547,148.9499969482422,143.25,148.47000122070312,146.12567138671875,78140700.0,AAPL,Technology,,,,,,,,,,,,
2022-07-15,149.77999877929688,150.86000061035156,148.1999969482422,150.1699981689453,147.79879760742188,76259900.0,AAPL,Technology,,,,,,,,,,,,
2022-07-18,150.74000549316406,151.57000732421875,146.6999969482422,147.07000732421875,144.74777221679688,81420900.0,AAPL,Technology,,,,,,,,,,,,
2022-07-19,147.9199981689453,151.22999572753906,146.91000366210938,151.0,148.61570739746094,82982400.0,AAPL,Technology,,,,,,,,,,,,
2022-07-20,151.1199951171875,153.72000122070312,150.3699951171875,153.0399932861328,150.6234893798828,64823400.0,AAPL,Technology,,,,,,,,,,,,
2022-07-21,154.5,155.57000732421875,151.94000244140625,155.35000610351562,152.8970489501953,65086600.0,AAPL,Technology,,,,,,,,,,,,
2022-07-22,155.38999938964844,156.27999877929688,153.41000366210938,154.08999633789062,151.65692138671875,66675400.0,AAPL,Technology,,,,,,,,,,,,
2022-07-25,154.00999450683594,155.0399932861328,152.27999877929688,152.9499969482422,150.53492736816406,53623900.0,AAPL,Technology,,,,,,,,,,,,
2022-07-26,152.25999450683594,153.08999633789062,150.8000030517578,151.60000610351562,149.2062225341797,55138700.0,AAPL,Technology,,,,,,,,,,,,
2022-07-27,152.5800018310547,157.3300018310547,152.16000366210938,156.7899932861328,154.3142852783203,78620700.0,AAPL,Technology,,,,,,,,,,,,
2022-07-28,156.97999572753906,157.63999938964844,154.41000366210938,157.35000610351562,154.8654327392578,81378700.0,AAPL,Technology,,,,,,,,,,,,
2022-07-29,161.24000549316406,163.6300048828125,159.5,162.50999450683594,159.94398498535156,101786900.0,AAPL,Technology,,,,,,,,,,,,
2022-08-01,161.00999450683594,163.58999633789062,160.88999938964844,161.50999450683594,158.95977783203125,67829400.0,AAPL,Technology,,,,,,,,,,,,
2022-08-02,160.10000610351562,162.41000366210938,159.6300048828125,160.00999450683594,157.4834442138672,59907000.0,AAPL,Technology,,,,,,,,,,,,
2022-08-03,160.83999633789062,166.58999633789062,160.75,166.1300048828125,163.50682067871094,82507500.0,AAPL,Technology,,,,,,,,,,,,
2022-08-04,166.00999450683594,167.19000244140625,164.42999267578125,165.80999755859375,163.19187927246094,55474100.0,AAPL,Technology,,,,,,,,,,,,
2022-08-05,163.2100067138672,165.85000610351562,163.0,165.35000610351562,162.96519470214844,56697000.0,AAPL,Technology,,,,,,,,,,,,
2022-08-08,166.3699951171875,167.80999755859375,164.1999969482422,164.8699951171875,162.4921112060547,60276900.0,AAPL,Technology,,,,,,,,,,,,
2022-08-09,164.02000427246094,165.82000732421875,163.25,164.9199981689453,162.5413818359375,63135500.0,AAPL,Technology,,,,,,,,,,,,
2022-08-10,167.67999267578125,169.33999633789062,166.89999389648438,169.24000549316406,166.799072265625,70170500.0,AAPL,Technology,,,,,,,,,,,,
2022-08-11,170.05999755859375,170.99000549316406,168.19000244140625,168.49000549316406,166.05990600585938,57149200.0,AAPL,Technology,,,,,,,,,,,,
2022-08-12,169.82000732421875,172.1699981689453,169.39999389648438,172.10000610351562,169.6178436279297,68039400.0,AAPL,Technology,,,,,,,,,,,,
2022-08-15,171.52000427246094,173.38999938964844,171.35000610351562,173.19000244140625,170.6920928955078,54091700.0,AAPL,Technology,,,,,,,,,,,,
2022-08-16,172.77999877929688,173.7100067138672,171.66000366210938,173.02999877929688,170.53440856933594,56377100.0,AAPL,Technology,,,,,,,,,,,,
2022-08-17,172.77000427246094,176.14999389648438,172.57000732421875,174.5500030517578,172.032470703125,79542000.0,AAPL,Technology,,,,,,,,,,,,
2022-08-18,173.75,174.89999389648438,173.1199951171875,174.14999389648438,171.63827514648438,62290100.0,AAPL,Technology,,,,,,,,,,,,
2022-08-19,173.02999877929688,173.74000549316406,171.30999755859375,171.52000427246094,169.04620361328125,70346300.0,AAPL,Technology,,,,,,,,,,,,
2022-08-22,169.69000244140625,169.86000061035156,167.13999938964844,167.57000732421875,165.1531524658203,69026800.0,AAPL,Technology,,,,,,,,,,,,
2022-08-23,167.0800018310547,168.7100067138672,166.64999389648438,167.22999572753906,164.8180694580078,54147100.0,AAPL,Technology,,,,,,,,,,,,
2022-08-24,167.32000732421875,168.11000061035156,166.25,167.52999877929688,165.11373901367188,53841500.0,AAPL,Technology,,,,,,,,,,,,
2022-08-25,168.77999877929688,170.13999938964844,168.35000610351562,170.02999877929688,167.5776824951172,51218200.0,AAPL,Technology,,,,,,,,,,,,
2022-08-26,170.57000732421875,171.0500030517578,163.55999755859375,163.6199951171875,161.26011657714844,78961000.0,AAPL,Technology,,,,,,,,,,,,
2022-08-29,161.14999389648438,162.89999389648438,159.82000732421875,161.3800048828125,159.05242919921875,73314000.0,AAPL,Technology,,,,,,,,,,,,
2022-08-30,162.1300048828125,162.55999755859375,157.72000122070312,158.91000366210938,156.61807250976562,77906200.0,AAPL,Technology,,,,,,,,,,,,
2022-08-31,160.30999755859375,160.5800018310547,157.13999938964844,157.22000122070312,154.9524383544922,87991100.0,AAPL,Technology,,,,,,,,,,,,
2022-09-01,156.63999938964844,158.4199981689453,154.6699981689453,157.9600067138672,155.6817626953125,74229900.0,AAPL,Technology,,,,,,,,,,,,
2022-09-02,159.75,160.36000061035156,154.97000122070312,155.80999755859375,153.5627899169922,76957800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-06,156.47000122070312,157.08999633789062,153.69000244140625,154.52999877929688,152.30123901367188,73714800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-07,154.82000732421875,156.6699981689453,153.61000061035156,155.9600067138672,153.7106170654297,87449600.0,AAPL,Technology,,,,,,,,,,,,
2022-09-08,154.63999938964844,156.36000061035156,152.67999267578125,154.4600067138672,152.23228454589844,84923800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-09,155.47000122070312,157.82000732421875,154.75,157.3699951171875,155.1002655029297,68028800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-12,159.58999633789062,164.25999450683594,159.3000030517578,163.42999267578125,161.0728759765625,104956000.0,AAPL,Technology,,,,,,,,,,,,
2022-09-13,159.89999389648438,160.5399932861328,153.3699951171875,153.83999633789062,151.62115478515625,122656600.0,AAPL,Technology,,,,,,,,,,,,
2022-09-14,154.7899932861328,157.10000610351562,153.61000061035156,155.30999755859375,153.06997680664062,87965400.0,AAPL,Technology,,,,,,,,,,,,
2022-09-15,154.64999389648438,155.24000549316406,151.3800048828125,152.3699951171875,150.17239379882812,90481100.0,AAPL,Technology,,,,,,,,,,,,
2022-09-16,151.2100067138672,151.35000610351562,148.3699951171875,150.6999969482422,148.52647399902344,162278800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-19,149.30999755859375,154.55999755859375,149.10000610351562,154.47999572753906,152.25196838378906,81474200.0,AAPL,Technology,,,,,,,,,,,,
2022-09-20,153.39999389648438,158.0800018310547,153.0800018310547,156.89999389648438,154.63705444335938,107689800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-21,157.33999633789062,158.74000549316406,153.60000610351562,153.72000122070312,151.50289916992188,101696800.0,AAPL,Technology,,,,,,,,,,,,
2022-09-22,152.3800048828125,154.47000122070312,150.91000366210938,152.74000549316406,150.5370635986328,86652500.0,AAPL,Technology,,,,,,,,,,,,
2022-09-23,151.19000244140625,151.47000122070312,148.55999755859375,150.42999267578125,148.26036071777344,96029900.0,AAPL,Technology,,,,,,,,,,,,
2022-09-26,149.66000366210938,153.77000427246094,149.63999938964844,150.77000427246094,148.595458984375,93339400.0,AAPL,Technology,,,,,,,,,,,,
2022-09-27,152.74000549316406,154.72000122070312,149.9499969482422,151.75999450683594,149.5712127685547,84442700.0,AAPL,Technology,,,,,,,,,,,,
2022-09-28,147.63999938964844,150.63999938964844,144.83999633789062,149.83999633789062,147.67886352539062,146691400.0,AAPL,Technology,,,,,,,,,,,,
2022-09-29,146.10000610351562,146.72000122070312,140.67999267578125,142.47999572753906,140.425048828125,128138200.0,AAPL,Technology,,,,,,,,,,,,
2022-09-30,141.27999877929688,143.10000610351562,138.0,138.1999969482422,136.20677185058594,124925300.0,AAPL,Technology,,,,,,,,,,,,
2022-10-03,138.2100067138672,143.07000732421875,137.69000244140625,142.4499969482422,140.39544677734375,114311700.0,AAPL,Technology,,,,,,,,,,,,
2022-10-04,145.02999877929688,146.22000122070312,144.25999450683594,146.10000610351562,143.9928436279297,87830100.0,AAPL,Technology,,,,,,,,,,,,
2022-10-05,144.07000732421875,147.3800048828125,143.00999450683594,146.39999389648438,144.28848266601562,79471000.0,AAPL,Technology,,,,,,,,,,,,
2022-10-06,145.80999755859375,147.5399932861328,145.22000122070312,145.42999267578125,143.33248901367188,68402200.0,AAPL,Technology,,,,,,,,,,,,
2022-10-07,142.5399932861328,143.10000610351562,139.4499969482422,140.08999633789062,138.06951904296875,85925600.0,AAPL,Technology,,,,,,,,,,,,
2022-10-10,140.4199981689453,141.88999938964844,138.57000732421875,140.4199981689453,138.3947296142578,74899000.0,AAPL,Technology,,,,,,,,,,,,
2022-10-11,139.89999389648438,141.35000610351562,138.22000122070312,138.97999572753906,136.97549438476562,77033700.0,AAPL,Technology,,,,,,,,,,,,
2022-10-12,139.1300048828125,140.36000061035156,138.16000366210938,138.33999633789062,136.34474182128906,70433700.0,AAPL,Technology,,,,,,,,,,,,
2022-10-13,134.99000549316406,143.58999633789062,134.3699951171875,142.99000549316406,140.92770385742188,113224000.0,AAPL,Technology,,,,,,,,,,,,
2022-10-14,144.30999755859375,144.52000427246094,138.19000244140625,138.3800048828125,136.38418579101562,88598000.0,AAPL,Technology,,,,,,,,,,,,
2022-10-17,141.07000732421875,142.89999389648438,140.27000427246094,142.41000366210938,140.3560333251953,85250900.0,AAPL,Technology,,,,,,,,,,,,
2022-10-18,145.49000549316406,146.6999969482422,140.61000061035156,143.75,141.67669677734375,99136600.0,AAPL,Technology,,,,,,,,,,,,
2022-10-19,141.69000244140625,144.9499969482422,141.5,143.86000061035156,141.78514099121094,61758300.0,AAPL,Technology,,,,,,,,,,,,
2022-10-20,143.02000427246094,145.88999938964844,142.64999389648438,143.38999938964844,141.3218994140625,64522000.0,AAPL,Technology,,,,,,,,,,,,
2022-10-21,142.8699951171875,147.85000610351562,142.64999389648438,147.27000427246094,145.1459503173828,86548600.0,AAPL,Technology,,,,,,,,,,,,
2022-10-24,147.19000244140625,150.22999572753906,146.0,149.4499969482422,147.29452514648438,75981900.0,AAPL,Technology,,,,,,,,,,,,
2022-10-25,150.08999633789062,152.49000549316406,149.36000061035156,152.33999633789062,150.14280700683594,74732300.0,AAPL,Technology,,,,,,,,,,,,
2022-10-26,150.9600067138672,151.99000549316406,148.0399932861328,149.35000610351562,147.19598388671875,88194300.0,AAPL,Technology,,,,,,,,,,,,
2022-10-27,148.07000732421875,149.0500030517578,144.1300048828125,144.8000030517578,142.71156311035156,109180200.0,AAPL,Technology,,,,,,,,,,,,
2022-10-28,148.1999969482422,157.5,147.82000732421875,155.74000549316406,153.49380493164062,164762400.0,AAPL,Technology,,,,,,,,,,,,
2022-10-31,153.16000366210938,154.24000549316406,151.9199981689453,153.33999633789062,151.12840270996094,97943200.0,AAPL,Technology,,,,,,,,,,,,
2022-11-01,155.0800018310547,155.4499969482422,149.1300048828125,150.64999389648438,148.4771728515625,80379300.0,AAPL,Technology,,,,,,,,,,,,
2022-11-02,148.9499969482422,152.1699981689453,145.0,145.02999877929688,142.938232421875,93604600.0,AAPL,Technology,,,,,,,,,,,,
2022-11-03,142.05999755859375,142.8000030517578,138.75,138.8800048828125,136.876953125,97918500.0,AAPL,Technology,,,,,,,,,,,,
2022-11-04,142.08999633789062,142.6699981689453,134.3800048828125,138.3800048828125,136.6104278564453,140814800.0,AAPL,Technology,,,,,,,,,,,,
2022-11-07,137.11000061035156,139.14999389648438,135.6699981689453,138.9199981689453,137.1434783935547,83374600.0,AAPL,Technology,,,,,,,,,,,,
2022-11-08,140.41000366210938,141.42999267578125,137.49000549316406,139.5,137.71607971191406,89908500.0,AAPL,Technology,,,,,,,,,,,,
2022-11-09,138.5,138.5500030517578,134.58999633789062,134.8699951171875,133.14529418945312,74917800.0,AAPL,Technology,,,,,,,,,,,,
2022-11-10,141.24000549316406,146.8699951171875,139.5,146.8699951171875,144.99185180664062,118854000.0,AAPL,Technology,,,,,,,,,,,,
2022-11-11,145.82000732421875,150.00999450683594,144.3699951171875,149.6999969482422,147.78565979003906,93979700.0,AAPL,Technology,,,,,,,,,,,,
2022-11-14,148.97000122070312,150.27999877929688,147.42999267578125,148.27999877929688,146.38380432128906,73374100.0,AAPL,Technology,,,,,,,,,,,,
2022-11-15,152.22000122070312,153.58999633789062,148.55999755859375,150.0399932861328,148.12130737304688,89868300.0,AAPL,Technology,,,,,,,,,,,,
